Customer ID,recency,frequency,monetary,rfm_segment,cltv_c,cltv_c_segment,recency_cltv_p,T,monetary_avg,recency_weekly_cltv_p,T_weekly,exp_sales_1_month,exp_sales_3_month,expected_average_profit,cltv_p,cltv_p_segment
12346.0,326,1,310.44,hibernating,1.0001346573580012,C,,,,,,,,,,
12347.0,3,7,4310.000000000001,champions,1.0259592611270612,A,365.0,368.0,615.7142857142859,52.142857142857146,52.57142857142857,0.5616837238735055,1.6780688818014657,631.9119735441925,2.9335170711942506,A
12348.0,76,4,1770.7799999999997,at_risk,1.004381929482463,A,282.0,359.0,442.69499999999994,40.285714285714285,51.285714285714285,0.3643223525375334,1.0879510628224223,463.7455392618835,1.9193913370621023,B
12349.0,19,1,1491.72,promising,1.0031096391541867,A,,,,,,,,,,
12350.0,311,1,331.46,hibernating,1.0001535128644972,C,,,,,,,,,,
12352.0,37,8,1756.3400000000001,loyal_customers,1.0043107547990153,A,260.0,297.0,219.54250000000002,37.142857142857146,42.42857142857143,0.739159579588843,2.2068567422855168,224.8866689580223,1.9041460816224167,B
12353.0,205,1,89.0,hibernating,1.0000110495965602,C,,,,,,,,,,
12354.0,233,1,1079.3999999999999,hibernating,1.0016281623250003,B,,,,,,,,,,
12355.0,215,1,459.4,hibernating,1.0002949111268111,B,,,,,,,,,,
12356.0,23,3,2811.43,potential_loyalists,1.0110456656319151,A,302.0,326.0,937.1433333333333,43.142857142857146,46.57142857142857,0.33303952505991047,0.9939339915388337,995.9976788654528,2.802491527136017,A
12357.0,34,1,6207.67,about_to_sleep,1.0538511770778767,A,,,,,,,,,,
12358.0,2,2,1150.42,potential_loyalists,1.001849465981665,B,149.0,151.0,575.21,21.285714285714285,21.571428571428573,0.4740478481210143,1.408955497309426,631.90095104628,2.612984498426255,A
12359.0,58,4,5487.4,loyal_customers,1.0420795561762335,A,274.0,332.0,1371.85,39.142857142857146,47.42857142857143,0.3927617666383265,1.1725488689595773,1435.0372200082527,4.065081730388153,A
12360.0,53,3,2635.6000000000004,need_attention,1.0097072504359934,A,148.0,201.0,878.5333333333334,21.142857142857142,28.714285714285715,0.4753636768866983,1.4157482133965313,933.7893757536181,3.400817880665635,A
12361.0,288,1,189.89999999999998,hibernating,1.0000503754173724,C,,,,,,,,,,
12362.0,4,10,5226.23,champions,1.0381693644870673,A,292.0,296.0,522.6229999999999,41.714285714285715,42.285714285714285,0.9053868144147795,2.7034313066008733,532.2316443520697,3.621672416897775,A
12363.0,110,2,552.0,hibernating,1.0004257907546812,B,132.0,243.0,276.0,18.857142857142858,34.714285714285715,0.2977870441001919,0.8872015458781854,304.26376758804037,1.4904234558161509,C
12364.0,8,4,1313.1000000000001,champions,1.0024095180064307,A,104.0,113.0,328.27500000000003,14.857142857142858,16.142857142857142,0.8870094866947769,2.6354057918183953,344.13665364968807,2.642572587061453,A
12365.0,292,2,357.74999999999994,hibernating,1.0001788338305964,C,0.0,292.0,178.87499999999997,0.0,41.714285714285715,0.016074623255258113,0.04793128172348734,197.9111675967917,1.0172520034104438,C
12367.0,5,1,168.89999999999998,new_customers,1.0000398458665618,C,,,,,,,,,,
12370.0,52,4,3536.87,loyal_customers,1.0174813843718402,A,309.0,361.0,884.2175,44.142857142857146,51.57142857142857,0.36797639270900034,1.0988842965970105,925.2908477543727,2.852904225036079,A
12371.0,45,2,1861.5,about_to_sleep,1.0048424197719126,A,14.0,60.0,930.75,2.0,8.571428571428571,0.7252932131192904,2.1451743826041767,1021.2199049807826,4.9491816247942975,A
12372.0,72,3,1298.0400000000002,need_attention,1.002354564773773,A,224.0,297.0,432.68000000000006,32.0,42.42857142857143,0.3494448485581751,1.042510423060872,460.56331700217686,1.8738126438712286,B
12373.0,312,1,361.66,hibernating,1.0001827647246906,C,,,,,,,,,,
12374.0,26,1,734.1099999999999,promising,1.0007530937840363,B,,,,,,,,,,
12375.0,11,2,451.62,potential_loyalists,1.0002850063287896,B,87.0,99.0,225.81,12.428571428571429,14.142857142857142,0.6182940949255383,1.833499211443476,249.30534294391407,1.826121087326849,B
12377.0,316,2,1622.2399999999998,hibernating,1.003677612833314,A,39.0,355.0,811.1199999999999,5.571428571428571,50.714285714285715,0.03901333624838466,0.11642477067961339,890.2241620005706,1.1886918979653136,C
12378.0,130,1,4008.62,hibernating,1.0224557473473688,A,,,,,,,,,,
12379.0,82,2,852.24,hibernating,1.0010149707691485,B,88.0,171.0,426.12,12.571428571428571,24.428571428571427,0.3907122541661177,1.1620262028396406,468.6462881613866,1.987334646249458,B
12380.0,22,4,2724.8100000000004,loyal_customers,1.0103755168944213,A,164.0,186.0,681.2025000000001,23.428571428571427,26.571428571428573,0.6270748377082437,1.867570086979897,713.0692264245365,3.41845748873602,A
12381.0,5,5,1818.8500000000004,champions,1.004623065410989,A,115.0,120.0,363.7700000000001,16.428571428571427,17.142857142857142,1.0067918287852988,2.993087632837193,377.62143525347636,3.0484022541264784,A
12383.0,185,5,1850.5600000000002,at_risk,1.0047856691761785,A,167.0,353.0,370.112,23.857142857142858,50.42857142857143,0.2789020292338412,0.8329530942219615,384.19145220216666,1.5832350113254394,B
12384.0,29,2,573.5100000000001,potential_loyalists,1.0004596227711782,B,92.0,122.0,286.75500000000005,13.142857142857142,17.428571428571427,0.5340959666522455,1.5856117454312553,316.04057286892464,1.9067405120809682,B
12386.0,338,2,401.9,hibernating,1.0002257024721015,B,29.0,367.0,200.95,4.142857142857143,52.42857142857143,0.02475238871515443,0.0738765065609573,222.08345737601246,1.0298748910044686,C
12388.0,16,6,2780.6600000000003,loyal_customers,1.010805207336469,A,311.0,327.0,463.4433333333334,44.42857142857143,46.714285714285715,0.5471781814333064,1.6339381618874649,477.8859878204282,2.422831068258286,A
12390.0,80,1,549.84,hibernating,1.0004224648453839,B,,,,,,,,,,
12391.0,22,1,460.89,promising,1.000296827363217,B,,,,,,,,,,
12393.0,73,4,1582.6000000000001,at_risk,1.00350008023317,A,260.0,333.0,395.65000000000003,37.142857142857146,47.57142857142857,0.3878359206325722,1.1578560071215795,414.56707375213233,1.8743869477067219,B
12394.0,64,2,1272.48,about_to_sleep,1.0022627484389703,A,153.0,218.0,636.24,21.857142857142858,31.142857142857142,0.34689185461956,1.0329632165517308,698.7292566057746,2.310445136140985,A
12395.0,20,12,3015.7400000000002,loyal_customers,1.012709405514771,A,351.0,372.0,251.3116666666667,50.142857142857146,53.142857142857146,0.8727612992232071,2.6081399596541623,255.31445311308156,2.2146544890327493,B
12397.0,36,2,2409.9000000000005,about_to_sleep,1.008115870474703,A,99.0,136.0,1204.9500000000003,14.142857142857142,19.428571428571427,0.4942411821407157,1.4681525965318385,1321.4709517514432,4.512739198521452,A
12398.0,46,1,1620.9599999999998,about_to_sleep,1.0036718115801737,A,,,,,,,,,,
12399.0,120,4,1108.65,at_risk,1.0017176001497328,B,142.0,262.0,277.1625,20.285714285714285,37.42857142857143,0.4108063299722938,1.2252951535939138,290.7062291972029,1.648072516762987,B
12401.0,304,1,84.3,hibernating,1.0000099113547447,C,,,,,,,,,,
12402.0,324,1,225.6,hibernating,1.000071104370034,C,,,,,,,,,,
12403.0,50,1,427.7,about_to_sleep,1.0002556131712699,B,,,,,,,,,,
12405.0,149,1,1686.8700000000003,hibernating,1.0039764836260199,A,,,,,,,,,,
12406.0,23,2,3415.3,potential_loyalists,1.0163002891419959,A,161.0,184.0,1707.65,23.0,26.285714285714285,0.40706455012952786,1.2111170591217875,1871.9312041643204,5.112137515946471,A
12407.0,50,5,1708.1199999999997,loyal_customers,1.004077301039058,A,214.0,265.0,341.6239999999999,30.571428571428573,37.857142857142854,0.553766659510212,1.6521016177529684,354.6792095603671,2.0664519323416775,B
12408.0,33,5,2888.55,loyal_customers,1.0116599627363807,A,227.0,261.0,577.71,32.42857142857143,37.285714285714285,0.5669219873875125,1.691247610087363,599.2533220404245,2.8443905490780894,A
12409.0,79,3,11072.67,at_risk,1.171333694308759,A,103.0,183.0,3690.89,14.714285714285714,26.142857142857142,0.4792709307151484,1.426750600965728,3918.8079046495336,11.14837922675856,A
12410.0,309,2,681.5699999999999,hibernating,1.0006491512547344,B,0.0,309.0,340.78499999999997,0.0,44.142857142857146,0.012983666917407894,0.038724117376360515,375.2038261767976,1.0264322620735908,C
12412.0,75,3,1226.88,at_risk,1.0021034792482828,A,94.0,170.0,408.96000000000004,13.428571428571429,24.285714285714285,0.5053370380472005,1.503810998838854,435.3870510098082,2.187906573006923,B
12413.0,67,3,758.1,need_attention,1.000803120075557,B,270.0,338.0,252.70000000000002,38.57142857142857,48.285714285714285,0.3169256298930066,0.9459742108599424,269.53362251202077,1.464332458837782,C
12414.0,218,3,553.5899999999999,at_risk,1.0004282473258002,B,93.0,311.0,184.52999999999997,13.285714285714286,44.42857142857143,0.1618829992255391,0.48303988179736385,197.17839263429025,1.1733783309989274,C
12415.0,25,21,120210.355,loyal_customers,21.19397779994214,A,313.0,338.0,5724.3026190476185,44.714285714285715,48.285714285714285,1.5603905892428027,4.662432571614634,5772.17718957353,50.08194692635074,A
12417.0,4,9,3649.1000000000004,champions,1.0186084065910108,A,354.0,358.0,405.4555555555556,50.57142857142857,51.142857142857146,0.7070237546026157,2.1123588984456267,413.8493046286151,2.594096501466589,A
12418.0,113,1,668.58,hibernating,1.0006246420461797,B,,,,,,,,,,
12420.0,64,1,600.3900000000001,about_to_sleep,1.0005037186987467,B,,,,,,,,,,
12421.0,16,4,807.0400000000001,loyal_customers,1.0009101623359165,B,303.0,320.0,201.76000000000002,43.285714285714285,45.714285714285715,0.4117664559580022,1.2291182568135601,211.88426627661585,1.4743095869883496,C
12422.0,96,3,794.7399999999999,at_risk,1.000882629807656,B,229.0,325.0,264.9133333333333,32.714285714285715,46.42857142857143,0.3191388050497262,0.9524369067534508,282.49678139285805,1.489891934313497,C
12423.0,1,8,1859.31,champions,1.0048310324991365,A,352.0,354.0,232.41375,50.285714285714285,50.57142857142857,0.6472661740567318,1.9336444505231243,238.04330015684852,1.839231409626704,B
12424.0,163,2,1760.9599999999996,hibernating,1.004333463354184,A,0.0,163.0,880.4799999999998,0.0,23.285714285714285,0.11029241412533901,0.3279411814962433,966.1738797394946,1.5742901363773445,C
12425.0,79,1,777.1999999999999,hibernating,1.000844099394154,B,,,,,,,,,,
12426.0,195,1,582.73,hibernating,1.0004745203957714,B,,,,,,,,,,
